p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.729777000444398e-13,0.6704501629879711,0.975,0.708,1.1665250546589898e-8,0,Rnase4
7.020510235755355e-13,0.508781656628902,0.544,0.092,2.195734781334845e-8,0,Tlr2
7.894701885282836e-13,1.024437742442619,0.544,0.092,2.4691469616410598e-8,0,Rnd1
1.1804696341120277e-12,0.5126059669273135,0.772,0.275,3.6920368276487774e-8,0,Enpp4
1.2228888859373866e-12,0.6381567242878798,0.937,0.608,3.8247072796577704e-8,0,Ifi44
1.224240598380488e-12,0.7665852889663687,1,0.867,3.828934895494814e-8,0,Col3a1
1.4075970612810667e-12,0.6113144110610691,0.924,0.742,4.402400568862664e-8,0,Irf7
1.6540268513062125e-12,0.7207527327121065,0.911,0.508,5.17313438014531e-8,0,Mmp2
1.913734878621632e-12,0.47374436661557473,0.835,0.367,5.985397206377016e-8,0,Sqor
2.022516084498106e-12,0.8237431397500048,1,0.85,6.325621305876276e-8,0,Ccl11
2.097571671276861e-12,0.46341089772094657,1,0.967,6.56036515908551e-8,0,Hspa5
3.676073226500115e-12,0.7822953316190548,1,0.867,1.149728662320176e-7,0,Plac8
3.896807574720077e-12,0.8650194801899471,0.987,0.783,1.2187655370694515e-7,0,Mt2
4.0424459294090646e-12,0.5508270432019604,0.987,0.9,1.264315388881979e-7,0,Ifi211
4.090383238509083e-12,0.4446153151917013,0.911,0.525,1.2793082616761007e-7,0,Aftph
4.3610826063313185e-12,0.5613686010519232,0.949,0.592,1.3639721959561832e-7,0,Herc6
4.86113817258308e-12,-0.47981409110223394,1,0.983,1.5203695748570841e-7,0,Eif1
6.9407176368365464e-12,0.5475174711755373,1,0.858,2.1707788480969982e-7,0,Grn
6.983174566022489e-12,-0.9577285083487954,0.722,0.867,2.1840576772691937e-7,0,Atp2b1
8.871485560422609e-12,0.5272392840664286,0.987,0.842,2.774645823877775e-7,0,Samhd1
9.627705970691507e-12,-0.9634031305434525,0.911,0.925,3.0111613193934755e-7,0,S100a10
1.1473971741684094e-11,0.346479518828234,0.405,0.025,3.588599401929117e-7,0,Sectm1a
1.3165539140645022e-11,0.4522729422243118,0.43,0.042,4.117654021628137e-7,0,Vtn
1.3283424460889898e-11,0.4001993809152895,0.658,0.167,4.1545238343879244e-7,0,Fmo1
1.4682527609116383e-11,0.6247650538554176,0.734,0.317,4.59210733502724e-7,0,Gch1
2.162712969819878e-11,0.4844078263221138,0.797,0.3,6.76410108440865e-7,0,Pnpt1
2.1927414450176126e-11,-0.6907900607869841,0.139,0.633,6.858018143437085e-7,0,Arhgdib
2.2122690553558154e-11,0.5920918482817197,0.81,0.325,6.919092697530848e-7,0,Sfrp1
2.4654895161397767e-11,0.4543866191321415,0.937,0.525,7.711065010678765e-7,0,Ltbp1
2.6307310750310866e-11,1.0352119898249077,0.785,0.333,8.227874510267226e-7,0,Adm
2.7398091471573037e-11,0.5911650488288824,0.975,0.683,8.569027088649183e-7,0,Lmo4
3.297734410134275e-11,0.4145614309653819,0.747,0.25,1.0313994141135958e-6,0,Tlr3
3.4702236761997086e-11,0.5538041691363524,0.949,0.708,1.0853471569682209e-6,0,Samd9l
4.334195107521084e-11,0.3824821323625245,0.835,0.417,1.3555628618282943e-6,0,Myd88
4.4143436439682505e-11,0.47456888342390063,0.823,0.35,1.38063011808751e-6,0,Znfx1
5.434241396568925e-11,0.573183828898135,0.684,0.217,1.6996133391908969e-6,0,Scn7a
6.39787096007716e-11,0.48528412448603087,0.937,0.608,2.0009981214737327e-6,0,Gda
6.697357578313656e-11,0.48765688253293904,0.924,0.6,2.094665556193379e-6,0,Nmi
7.401525824089787e-11,-0.7293432110344318,0.975,0.95,2.3149012167423217e-6,0,Ahnak
7.598283682355061e-11,0.45114398352542606,0.987,0.692,2.376439204493369e-6,0,Nampt
8.584308993560125e-11,0.5260932657170121,0.949,0.808,2.6848284808258644e-6,0,Manf
9.241171582832297e-11,0.6093212216982251,1,0.858,2.8902688242466294e-6,0,Col1a1
1.0043969009334107e-10,-0.8360070585606745,0.911,0.917,3.141351747359335e-6,0,Cd44
1.0329237704794376e-10,0.5107118344409141,0.987,0.85,3.230572384551489e-6,0,Gng12
1.0484956143828016e-10,0.46871948460768875,1,0.908,3.2792748835436505e-6,0,Calr
1.3245292568858078e-10,0.38306906274182573,0.722,0.258,4.142597703836053e-6,0,Dhx58
1.394620806509136e-10,-0.7428864966219875,1,1,4.361816034437974e-6,0,S100a6
1.4938096723012007e-10,0.3852996442277902,0.671,0.192,4.672039131089235e-6,0,Parm1
1.6299851506876105e-10,0.5990578402402822,1,0.875,5.09794155729057e-6,0,Aebp1
1.9020234866116276e-10,0.4914092292153185,0.886,0.483,5.948768656726527e-6,0,Pla2g16
2.069395929770659e-10,0.31325995652011196,1,1,6.4722427099507135e-6,0,H2-K1
2.1116685917938234e-10,0.48745548258469495,0.937,0.683,6.6044546876943626e-6,0,Jak2
2.2713952880483646e-10,0.7733396396890447,0.772,0.333,7.104015902900065e-6,0,Igf1
2.2733832343895198e-10,0.4258451335859181,0.506,0.092,7.1102334038766624e-6,0,Slc1a3
2.345498556903638e-10,-0.6876253146374358,0.456,0.733,7.335781286571819e-6,0,Vat1
2.5532572013715854e-10,0.32018656571941445,0.532,0.108,7.98556722300977e-6,0,Ang
2.582609671673686e-10,0.4543491860322463,0.646,0.217,8.07737000912662e-6,0,Ripk2
2.915857916551416e-10,0.29779790672869655,0.342,0.017,9.119637219806208e-6,0,Hap1
3.4797412961104565e-10,0.3492311702245331,0.62,0.167,1.0883238877715064e-5,0,Plekha4
3.541084273203186e-10,0.3398900802619794,0.519,0.108,1.1075095172870285e-5,0,Isyna1
