p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.5969509033997515e-28,2.8333136362591516,0.921,0.139,4.994623645473063e-24,0,Ccl21a
1.2662718291389676e-26,1.4926423608277073,0.921,0.161,3.960391772815035e-22,0,Klhl4
1.5587462427809254e-26,2.0649180872422557,0.968,0.453,4.875134748921623e-22,0,Mmrn1
2.142399057606561e-25,1.766385394363435,0.778,0.058,6.7005672925702805e-21,0,Cd36
4.996444669790522e-24,1.2875599197771446,1,0.628,1.5626880349236838e-19,0,Aplp2
7.920067385746027e-24,1.219968775147508,0.81,0.109,2.4770802755659274e-19,0,Dtx1
1.1358993322458297e-22,1.3540771833788021,0.937,0.27,3.552638751532057e-18,0,Fxyd6
1.1450902167826433e-22,1.57472775906214,0.667,0.044,3.581384162009395e-18,0,Scn3a
2.371938727609463e-22,1.4509360090122134,0.921,0.314,7.418475564471357e-18,0,Ltbp4
7.108504089221902e-21,1.6479414658840557,0.81,0.168,2.223255738945042e-16,0,Gdf10
1.7049174672601905e-20,1.2829460665531192,0.937,0.263,5.332299870602972e-16,0,Prss23
2.2575275615339805e-20,1.2261450558602394,0.952,0.387,7.060643201453677e-16,0,Elk3
3.733484905031411e-20,1.2327605004189193,0.524,0,1.167684738897624e-15,0,Klrb1f
6.2116957374281006e-20,1.2856704760762527,0.937,0.358,1.942769958838013e-15,0,Sema3d
1.0687849818671857e-19,1.1775068881599497,0.825,0.204,3.3427319092878103e-15,0,Pard6g
2.332291344107339e-19,1.3204536434746874,0.952,0.409,7.294474407830114e-15,0,Prox1
2.404927115191187e-19,0.9375821561257678,0.984,0.672,7.521650045471956e-15,0,H3f3a
2.5408135342580475e-19,1.0099978527049358,0.762,0.139,7.946648409745469e-15,0,Ctnnal1
1.1229654624919504e-18,1.2667633781881344,0.873,0.314,3.5121867804898243e-14,0,Tgfbr2
1.9754001561965276e-18,0.9507069369932605,0.667,0.102,6.178261528520259e-14,0,Foxp2
3.2693999165669723e-18,1.3309766625391726,0.968,0.591,1.0225375179054863e-13,0,Nudt4
3.3844657211457142e-18,1.0749885948585596,0.714,0.124,1.0585254989455336e-13,0,Tc2n
4.552066608444735e-18,1.0706266423101116,0.698,0.124,1.4237043524571753e-13,0,Lbp
5.659172609133488e-18,1.1814551170719734,0.825,0.263,1.7699628252325896e-13,0,Nfatc1
8.647278711130535e-18,1.1575849099972104,0.905,0.387,2.704522889693186e-13,0,Clca3a1
1.3797480416070968e-17,1.2111512599810648,0.952,0.489,4.315299974930356e-13,0,Sgk1
1.616568040565431e-17,0.7767716614420348,0.508,0.015,5.055978203672443e-13,0,Tril
2.2631907954006962e-17,0.8175068409221649,0.841,0.212,7.078355531695217e-13,0,Jup
3.9584157582201313e-17,0.9703302860600671,0.587,0.058,1.2380341125409284e-12,0,Pcsk6
4.4375517048209473e-17,1.0957805491425887,0.889,0.387,1.3878886711997995e-12,0,Flt4
5.746628362924755e-17,0.8515908832530734,0.587,0.051,1.7973154867883463e-12,0,Reln
5.911765017893799e-17,0.9619405313172312,0.635,0.088,1.8489636269964645e-12,0,Tmod2
9.021596269912248e-17,0.7252675773352509,0.571,0.066,2.8215944493777546e-12,0,Tek
9.584710148101492e-17,1.5462233562489656,0.746,0.168,2.9977139459202224e-12,0,Fgl2
1.2606290730585725e-16,1.038164179446952,0.984,0.489,3.9427434888979916e-12,0,Apold1
1.9908897016642124e-16,0.8615166787394894,0.762,0.19,6.226706630924991e-12,0,Foxn3
4.78016665445516e-16,1.2371910529496635,0.968,0.613,1.495044922847396e-11,0,Nfat5
4.782107873227341e-16,0.8541706095362571,0.825,0.212,1.4956520584305832e-11,0,Myzap
