p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
6.946610697924696e-29,1.9793178335638149,1,0.58,2.172621961882928e-24,0,Ptx3
4.160442105906829e-25,1.190147253137304,0.962,0.387,1.3012198730434197e-20,0,Lbp
1.1666715118270499e-24,0.8677329408929647,0.886,0.233,3.648881820390281e-20,0,Ace
1.1464512698210582e-23,0.7135248080694963,0.772,0.133,3.5856409914923416e-19,0,Lgi2
2.902107145114234e-23,2.8953722252063816,0.835,0.233,9.076630307059279e-19,0,Saa3
2.820838609195024e-22,0.7878341599438734,1,0.907,8.822454834118358e-18,0,Ifi204
4.091983923824472e-21,0.9739294726633057,0.987,0.787,1.279808892015342e-16,0,Sod2
1.646624164341462e-20,2.199450978022438,0.81,0.233,5.149981736394356e-16,0,Lcn2
4.0028907860456173e-20,0.9546971778935851,0.987,0.7,1.2519441222436273e-15,0,Fam46a
4.3809137885292716e-20,0.9035568323399371,0.886,0.287,1.370174596500415e-15,0,Efemp1
6.703646048171848e-20,1.0797408164436533,0.975,0.753,2.0966323380262273e-15,0,Apod
2.294355820485728e-19,0.8484105600030518,0.987,0.767,7.175827264151162e-15,0,Slfn5
1.7039668131566906e-18,0.8276111932835287,0.734,0.173,5.3293266048288654e-14,0,Itm2a
1.871497465281407e-18,0.7328768626422777,1,0.9,5.853295472414128e-14,0,Pnp
2.460249483105604e-18,0.7440608001210465,0.899,0.367,7.694676283361088e-14,0,Tor3a
2.691054198569861e-18,0.8489142815920709,1,0.827,8.416541111447097e-14,0,Vcan
3.064579317419447e-18,0.7317861260261596,0.873,0.393,9.584778273161063e-14,0,Daxx
4.229023904558247e-18,0.6329067260243084,0.987,0.953,1.3226695163896373e-13,0,Itm2b
4.7303306343065596e-18,0.9878966809387943,0.962,0.753,1.4794582091857196e-13,0,Mgst1
8.135344066510798e-18,0.6689791810314679,0.759,0.187,2.5444102102419174e-13,0,Plscr2
2.2622548367850828e-17,0.6855001775070155,1,0.773,7.075428227529025e-13,0,Prdx6
3.42298298753982e-17,0.6828599304854999,0.987,0.953,1.0705721591829542e-12,0,Ifitm2
3.98023263462763e-17,0.6440354321341091,1,0.933,1.2448575588061375e-12,0,Bst2
6.758791997669412e-17,0.7893598254249934,0.975,0.813,2.1138797851910854e-12,0,Pcolce
7.281597123260647e-17,0.6312154210096897,0.975,0.733,2.277392316271e-12,0,G3bp2
7.751249559881709e-17,0.760456969095656,0.937,0.473,2.4242808123486032e-12,0,Gpm6b
1.4082590796346255e-16,0.7058603779254247,0.962,0.793,4.404471097465254e-12,0,Lgals9
1.4418223091210494e-16,0.8094626705059678,0.987,0.62,4.509443454006994e-12,0,Fam26f
1.667346608900041e-16,-1.6697519615062506,0.101,0.667,5.214793253995768e-12,0,Des
3.756583755594448e-16,0.8147720864919488,0.911,0.44,1.1749091353997196e-11,0,Mmp2
4.792203424916145e-16,0.7448228839002493,0.975,0.667,1.4988095431767733e-11,0,Rnase4
6.124691669251979e-16,0.8833305360154169,1,0.86,1.915558566475249e-11,0,Col3a1
6.513595681657115e-16,0.9122088052834699,0.848,0.373,2.0371921853950792e-11,0,Steap4
1.1390485012471724e-15,1.0139866295532922,0.987,0.727,3.562488092500657e-11,0,Mt2
1.1728814675397288e-15,0.8517303831970109,0.835,0.333,3.6683040778772556e-11,0,Emb
1.489411704158631e-15,0.6999219773686475,0.949,0.707,4.658284045926534e-11,0,Trim30a
1.6895630222577878e-15,0.5735342456153405,1,0.94,5.284277308413457e-11,0,C1s1
1.7919026312345296e-15,0.7278281615410493,0.949,0.587,5.604354669449115e-11,0,Ifih1
1.852042385798821e-15,0.6776964715502476,0.81,0.287,5.7924477658243925e-11,0,Mx1
1.9050589005077918e-15,0.5967348458617086,0.861,0.347,5.958262217228169e-11,0,Slfn8
6.52504954128634e-15,0.9233475362135355,1,0.767,2.0407744945327158e-10,0,Ccl11
6.540269303883123e-15,0.5180203174516553,0.835,0.34,2.0455346274824856e-10,0,Sqor
6.590129641780531e-15,0.5291648370203275,1,0.96,2.061128946763279e-10,0,Ly6e
9.141595818377813e-15,0.5088564891537013,0.911,0.5,2.8591255081558445e-10,0,Aftph
1.3614104459879461e-14,0.6861104739551679,0.899,0.513,4.2579473108719e-10,0,Usp18
1.406417009180923e-14,0.5913832534422292,0.987,0.9,4.398709837914255e-10,0,Ifi211
2.6652517467031966e-14,0.49640132552731747,0.544,0.093,8.335841362988918e-10,0,Tlr2
2.7936843808522814e-14,0.35166157142642457,0.405,0.02,8.737527269553596e-10,0,Sectm1a
3.0457298691040655e-14,0.6727028271024942,0.734,0.287,9.525824738609876e-10,0,Gch1
3.2310148071867105e-14,0.5680927481190399,0.987,0.86,1.0105321910957156e-9,0,Samhd1
3.260619212210436e-14,0.6009829028620726,0.949,0.587,1.019791264810936e-9,0,Herc6
4.155349868829785e-14,0.6437330857602562,0.873,0.407,1.2996272249752035e-9,0,Ggt5
4.339011784254835e-14,0.556308756518089,0.937,0.653,1.3570693256435423e-9,0,March5
4.5348473598414334e-14,0.9130307610470709,0.949,0.68,1.4183188602640067e-9,0,Id3
6.126057980621228e-14,0.7106061842449902,1,0.86,1.9159858940190955e-9,0,Col1a1
6.803360001553444e-14,1.0320680824269777,0.544,0.107,2.127818874085855e-9,0,Rnd1
8.649073587646078e-14,0.6084352136219977,0.924,0.753,2.7050842552721875e-9,0,Irf7
