p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.1178318777746534e-287,1.2462810866527003,0.994,0.633,1.2878930980928006e-282,0,Tmem123
1.3427410108905275e-247,-2.5635767889593533,0.046,0.712,4.1995567856612137e-243,0,Ly6e
6.179531439222022e-247,0.7510401986987434,0.999,0.969,1.9327102529310796e-242,0,Rps19
1.9512944974829943e-239,0.9877732587556713,0.998,0.776,6.102868670327813e-235,0,Crip1
4.664298638352261e-236,-3.37174272663038,0.083,0.71,1.4588060421310533e-231,0,Plac8
1.9261629824542827e-231,0.8256717479252607,0.995,0.924,6.024267343924014e-227,0,Rpsa
4.5954259718294605e-208,-2.0146481414335025,0.555,0.839,1.437265426949382e-203,0,Ifitm3
3.7295232059253503e-205,1.1158009820068213,0.865,0.42,1.1664456778852126e-200,0,Zfp36l1
5.404335164540285e-205,-2.6581562119988487,0.05,0.645,1.6902598660616195e-200,0,Ly6a
2.5085992490613937e-199,0.9372456466443024,0.959,0.491,7.845895011364414e-195,0,Ccr7
6.911320687457977e-199,0.989216246060395,0.929,0.433,2.1615846582093568e-194,0,Fscn1
5.776956346993319e-194,-1.2444383425222423,0.685,0.902,1.8068008670856304e-189,0,Cd52
3.625417167073083e-192,-2.2364654416008687,0.045,0.62,1.1338854731737775e-187,0,Ms4a6c
4.853886675119989e-190,0.9345702992267126,0.963,0.643,1.5181015965105277e-185,0,Id2
1.7224332254562288e-189,0.8426460212580933,0.987,0.744,5.387082155936901e-185,0,Marcks
3.1550090803276576e-187,0.5323971667301794,0.999,0.999,9.867606399632782e-183,0,Tmsb4x
3.2272275253451114e-186,-2.4420100043839392,0.136,0.668,1.0093476808269371e-181,0,H2-Ab1
6.276324087944363e-186,-3.100900031124268,0.034,0.601,1.9629831217454791e-181,0,Ly6c2
6.219516799073318e-182,1.3961773394103114,0.394,0.072,1.9452160740781711e-177,0,Clu
1.0984265045577783e-174,-1.7624350403333713,0.131,0.653,3.435438735654907e-170,0,Aif1
3.641739182679718e-174,-2.0082470347597954,0.443,0.763,1.1389903467749087e-169,0,Fcer1g
1.486094764961148e-172,-1.9420486954423681,0.082,0.61,4.647909986892486e-168,0,Ms4a4c
1.5637371883516992e-171,-2.0906696262142708,0.078,0.604,4.8907444302887745e-167,0,Lst1
8.357441616880464e-166,-2.286816786790884,0.098,0.604,2.613873440095534e-161,0,Prdx5
2.1897841228215244e-165,-1.920659357526637,0.226,0.702,6.8487688225365996e-161,0,H2-Eb1
9.678511260565852e-165,1.415864049737439,0.436,0.098,3.027051181854576e-160,0,Apol7c
9.681423052583128e-164,-1.6054847181353344,0.315,0.752,3.027961873925899e-159,0,H2-Aa
2.1244963256085878e-160,-2.3279548313710587,0.025,0.544,6.644574707973419e-156,0,Ly6i
6.040335088829833e-159,0.6650874109504619,0.996,0.961,1.8891752023824186e-154,0,Actg1
7.552509288086523e-159,0.9386968459864737,0.275,0.035,2.362122804941941e-154,0,Ltc4s
2.9535970600145076e-158,1.1744613002488133,0.343,0.061,9.237670164901373e-154,0,Serpinb1a
4.922629909594814e-157,1.3833123811100094,0.504,0.143,1.539601730524874e-152,0,Ccl22
1.1725004953763184e-156,-1.9741685321232163,0.024,0.536,3.6671125493389733e-152,0,Cybb
2.092766350164501e-156,-1.7293204375870557,0.021,0.537,6.545336036774493e-152,0,Ms4a6b
2.508914570958359e-154,0.9861798765607892,0.757,0.331,7.846881212129363e-150,0,Serpinb6b
7.696887871814427e-152,-1.1700496735558588,0.393,0.767,2.4072786507886802e-147,0,Ptprc
3.825750412082173e-150,0.7060952368170663,0.982,0.72,1.1965416988828204e-145,0,Lsp1
2.287000370112268e-144,0.5897872079452111,0.989,0.923,7.152822357563129e-140,0,Npc2
1.3248421355464815e-143,-1.8015279084015638,0.953,0.964,4.1435762631351755e-139,0,Fth1
3.374594495206287e-140,0.7710684804548797,0.754,0.33,1.0554381743207182e-135,0,Net1
1.3209590119438219e-139,0.92303118438402465,0.374,0.083,4.1314314057554975e-135,0,Gm13546
1.671209616670347e-139,0.6509807576783846,0.951,0.626,5.2268751970981776e-135,0,Samsn1
4.085061824464012e-138,0.9258275404012566,0.793,0.417,1.2776439362193643e-133,0,Glipr2
3.998066206876014e-136,-1.2560761606806092,0.53,0.777,1.250435186862542e-131,0,Tyrobp
5.499633448965672e-134,-3.215113111267144,0.06,0.512,1.7200653574985034e-129,0,Lyz2
1.0873591789087488e-133,-1.9012791804507287,0.067,0.523,3.4008245679550026e-129,0,Cebpb
7.601165033034724e-131,0.43891256907962184,0.996,0.969,2.37734037573194e-126,0,Rpl37a
1.581489448111573e-130,-1.3850796387540687,0.024,0.485,4.946266397913756e-126,0,Cd53
5.6736008820623825e-130,-1.2349904899052682,0.6,0.834,1.7744754118738308e-125,0,Ifi27l2a
1.0853550362025727e-129,0.7468119272499081,0.989,0.832,3.3945564112271665e-125,0,Ccl5
8.524079786997908e-127,0.6939569973996589,0.897,0.554,2.6659911941814657e-122,0,Fabp5
1.698569487223073e-126,-1.681262614803152,0.028,0.474,5.312445928238884e-122,0,Ms4a6d
9.664097897518399e-120,0.47068901609721703,0.981,0.94,3.0225432584278544e-115,0,Eef1a1
1.7459421961738924e-117,-1.1978424801116736,0.786,0.872,5.460608812753466e-113,0,Cd74
2.1639212694639433e-117,0.6466748910940212,0.928,0.769,6.767880162375429e-113,0,S100a11
2.560651816533374e-117,-1.1945374505557054,0.036,0.467,8.00869462138978e-113,0,Hck
6.688341594671302e-117,0.6896518667785949,0.729,0.333,2.091845717149396e-112,0,Cacnb3
1.7775172647532975e-116,-1.2397237049384036,0.038,0.471,5.559362997242414e-112,0,H2-DMa
4.9024174508111225e-114,-1.5532221033161115,0.006,0.421,1.5332800819156866e-109,0,Clec4a3
5.370274794562761e-114,-1.1524132139984067,0.241,0.62,1.679607144747449e-109,0,Cycs
1.6959938914283073e-113,-1.3502947221233996,0.204,0.591,5.304390494831173e-109,0,Mif
2.421758359702604e-113,0.5519481865367344,0.897,0.462,7.574291445805865e-109,0,Tbc1d4
1.546285721487e-112,-1.2616584474219736,0.017,0.435,4.836163222522741e-108,0,Alox5ap
1.7617930659305013e-111,0.6459627639508465,0.937,0.774,5.510183993004237e-107,0,Rps27l
4.0649335460890424e-111,-2.254193669129856,0.034,0.444,1.2713486158748088e-106,0,Ccl4
5.204374897414173e-111,0.7491320529120897,0.504,0.178,1.6277202929152567e-106,0,Rabgap1l
1.0888756230808689e-110,-1.1013634005828297,0.093,0.518,3.4055673987477257e-106,0,Ly86
2.4027838742824246e-110,-1.4667177203366597,0.059,0.472,7.514946845205711e-106,0,Ifi205
1.7678467006549215e-109,0.8213473588988587,0.767,0.456,5.529117340968332e-105,0,Serpinb9
2.974323168446529e-109,-1.155038747695464,0.06,0.476,9.302493141633363e-105,0,Gmfg
5.583866813200612e-109,0.45865861704754085,0.988,0.958,1.7464101844966235e-104,0,Rps26
1.6535022405068772e-108,-1.4266023903032636,0.24,0.617,5.171493607409309e-104,0,Lgals3
3.706961281977496e-108,-1.1307538679124978,0.045,0.455,1.1593892105512816e-103,0,Pld4
5.266366105842687e-107,0.815435648751158,0.69,0.384,1.6471086632633588e-102,0,Rnf115
6.003922897396412e-107,0.7314204722799604,0.712,0.371,1.877786925389702e-102,0,Bmp2k
2.532352774176213e-106,0.5989807692306561,0.928,0.646,7.920186536513524e-102,0,Basp1
7.218089845131243e-106,-0.9218320323741502,0.35,0.685,2.2575297799632477e-101,0,Fam49b
5.1774104964770286e-105,-1.378096171393111,0.011,0.405,1.6192869068781554e-100,0,Clec4a1
4.6875852427616754e-104,-1.291785314265923,0.209,0.577,1.4660891605261415e-99,0,Ctsc
3.4381732700479885e-103,0.7870942060548826,0.586,0.246,1.0753230719402088e-98,0,Actn1
