p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.8656313337463182,0.467,0.061,0,0,Apol7c
0,1.2853288455179617,0.978,0.583,0,0,Tmem123
0,1.0270561916707024,0.99,0.747,0,0,Crip1
0,1.0166902093108208,0.94,0.413,0,0,Ccr7
0,0.792309949068537,0.998,0.964,0,0,Rps19
0,0.6721837076755701,0.999,0.994,0,0,Tmsb4x
0,-2.1606332158971098,0.479,0.829,0,0,Ifitm3
0,-2.4714226680789704,0.077,0.773,0,0,Ly6e
0,-2.7268291145551764,0.057,0.696,0,0,Ly6a
0,-3.2977313290155448,0.093,0.724,0,0,Plac8
1.6691032718820131e-304,1.050750593146544,0.894,0.378,5.2202873931381845e-300,0,Fscn1
4.6128496198748844e-300,0.963538553986953,0.914,0.386,1.442714847112069e-295,0,Tbc1d4
8.128831618520135e-298,1.154076590006312,0.862,0.433,2.5423733770083576e-293,0,Zfp36l1
5.753430293873031e-291,1.1425762535595858,0.992,0.741,1.7994428587117293e-286,0,Ccl5
1.1672413869020513e-284,0.9762515001268688,0.951,0.593,3.6506641616748556e-280,0,Id2
2.621692885582625e-265,1.5657955123391631,0.482,0.106,8.199606668948218e-261,0,Ccl22
7.8469870447357625e-264,0.8647536164686618,0.972,0.693,2.454223668111557e-259,0,Marcks
1.1044643442315789e-257,0.8022487839043575,0.942,0.539,3.454322683018686e-253,0,Samsn1
3.432109447634272e-253,1.0263200478912682,0.368,0.057,1.073426550842095e-248,0,Gm13546
2.760660392332401e-252,0.709209435788908,0.995,0.929,8.634241443058817e-248,0,Rpsa
1.0194513279610543e-243,0.9081692913188308,0.73,0.277,3.1884359733309937e-239,0,Net1
6.769560883365001e-241,0.894938879820389,0.728,0.274,2.1172478618812377e-236,0,Cacnb3
2.5350524057051864e-238,1.0573186277459385,0.749,0.308,7.928629904083541e-234,0,Serpinb6b
6.687130590349262e-237,-3.0197877273106006,0.035,0.56,2.091466963437635e-232,0,Ly6c2
1.9350539109845376e-233,0.778583137166883,0.961,0.644,6.05207461199524e-229,0,Lsp1
1.0668379832991565e-230,-2.1385591623265356,0.108,0.613,3.336642476566442e-226,0,Prdx5
9.950171108986334e-229,-2.15194765331071,0.04,0.553,3.1120155160465656e-224,0,Ms4a6c
1.1761512056510217e-224,-2.172143705725744,0.151,0.639,3.678530510794136e-220,0,H2-Ab1
6.929111017466788e-223,-1.9121655230579242,0.068,0.567,2.1671487618229125e-218,0,Ms4a4c
1.5923423216977e-221,1.0535530318598019,0.25,0.024,4.980209845341727e-217,0,H2-M2
7.45740285571622e-219,-1.3885336634901302,0.522,0.832,2.332377317153805e-214,0,Ifi27l2a
1.2942787984828473e-211,-1.7043794125871907,0.019,0.514,4.047986370134953e-207,0,Ms4a6b
3.9226194176319e-206,0.6568722640440638,0.982,0.884,1.226838449058553e-201,0,Npc2
1.2146345669742958e-204,-1.866605530067817,0.063,0.542,3.798891071668807e-200,0,Cebpb
6.876008324441761e-204,0.7596790878647746,0.915,0.578,2.1505403635524053e-199,0,Basp1
5.148517975037179e-203,0.9416454646199621,0.708,0.335,1.610250481872628e-198,0,Bmp2k
2.5388837868120723e-202,-1.9733904639765387,0.081,0.547,7.940612931633437e-198,0,Lst1
1.805809308765216e-198,-1.4184565568551577,0.189,0.637,5.64784919409409e-194,0,Mif
1.491708610946288e-196,-1.877093643220705,0.022,0.491,4.6654678515956105e-192,0,Cybb
1.252000653277064e-195,-1.4403063424128186,0.02,0.493,3.9157572431893455e-191,0,Cd53
7.096122394810958e-190,-2.178159008670539,0.034,0.489,2.2193832402010754e-185,0,Ly6i
5.4223827822335446e-185,-1.9268262438018338,0.418,0.693,1.6959044389713634e-180,0,Fcer1g
1.6050557217932724e-183,0.767035944337898,0.89,0.616,5.0199722754806385e-179,0,Epsti1
7.262240466172067e-178,0.864273025367871,0.623,0.266,2.2713383281999758e-173,0,Anxa3
1.372239004918763e-174,0.7859172052913825,0.826,0.481,4.291814711783923e-170,0,Fabp5
9.806381320311229e-174,-1.6128921631824211,0.249,0.656,3.06704382174054e-169,0,H2-Eb1
1.3765647068726372e-171,0.9996478763026769,0.364,0.088,4.30534377721486e-167,0,Clu
5.752177378571348e-171,0.8964755599096217,0.248,0.036,1.799050996921975e-166,0,Ltc4s
1.0519702005022801e-170,-1.1320486215846541,0.23,0.641,3.290141999090931e-166,0,Cycs
9.109607716991006e-170,-1.5177638316680677,0.167,0.572,2.849120909566107e-165,0,Aif1
1.0991791987307224e-166,0.7731323952454838,0.805,0.47,3.4377928619502074e-162,0,Etv3
3.237978731781951e-166,-1.3804252036724451,0.338,0.699,1.0127102281521229e-161,0,H2-Aa
8.274580008826814e-166,0.6897184755514953,0.722,0.325,2.5879576435606744e-161,0,Socs2
3.286195013926312e-163,0.7469410867245072,0.997,0.994,1.0277903525555933e-158,0,Malat1
1.2724345152585622e-161,-1.6138961201802182,0.02,0.431,3.979666189922679e-157,0,Ms4a6d
2.8728900188064477e-161,-1.6939867938536213,0.954,0.959,8.985250822819045e-157,0,Fth1
4.6256933165728205e-161,-1.0167526904565947,0.199,0.614,1.4467318416913153e-156,0,Rrbp1
5.888011768291531e-161,0.9253455112007793,0.662,0.339,1.8415345606508593e-156,0,Pfkfb3
4.743015661769447e-160,0.720067128308647,0.834,0.58,1.4834255783750122e-155,0,Txndc17
1.796900699326777e-159,0.4318816229768352,0.995,0.97,5.6199866272144276e-155,0,Rps27
1.0792584799561856e-157,-1.0319598963275816,0.44,0.728,3.375488821910966e-153,0,Ptprc
2.347533874661506e-156,-0.9797719346588951,0.735,0.833,7.342146946391327e-152,0,Cd52
5.459944991928108e-155,-1.5006879118010272,0.053,0.459,1.707652395675435e-150,0,Ifi205
1.9871552598953433e-154,-3.069631384222614,0.065,0.456,6.215026790848675e-150,0,Lyz2
2.632600835037345e-153,-1.033800373531618,0.204,0.613,8.2337223716628e-149,0,Fxyd5
1.0053290415820311e-151,0.7491911614761131,0.427,0.129,3.144267110451961e-147,0,Nudt17
3.473873348560383e-151,0.3579143538543823,0.999,0.989,1.0864886284957454e-146,0,Fau
3.63296865262007e-151,-1.1426344880326251,0.047,0.453,1.1362472757934531e-146,0,H2-DMa
5.11962024372824e-151,0.8124906412197211,0.551,0.226,1.6012124274284443e-146,0,Plxnc1
1.811296224647757e-150,-1.505433306081488,0.113,0.504,5.665010072208325e-146,0,Sod2
1.1104672158889518e-149,-1.104948847101244,0.07,0.476,3.473097264414286e-145,0,Gmfg
8.295581969840738e-149,0.7922078901007286,0.753,0.451,2.5945262168873895e-144,0,Cytip
4.586293848407976e-148,0.7765667820459625,0.335,0.083,1.4344092640280785e-143,0,Adam23
5.278457880433329e-147,0.6425105254404768,0.829,0.527,1.650890486684328e-142,0,Cxcl16
2.230412687429534e-146,-2.269672725589145,0.035,0.419,6.975838721204611e-142,0,Ccl4
5.791911735270377e-146,-2.0114926455101445,0.16,0.533,1.811478314323163e-141,0,Cxcl9
1.1457209991955085e-142,0.7708207156332202,0.478,0.178,3.5833569970838727e-138,0,Rabgap1l
1.4792082771008395e-142,0.8454423494954366,0.652,0.331,4.6263718074605855e-138,0,Cd83
3.7645002833929696e-142,0.76364781623366,0.768,0.503,1.1773851086339851e-137,0,Rab8b
3.760390436441785e-141,0.6402227991843308,0.899,0.743,1.1760997129015328e-136,0,Rps27l
4.9168007642395674e-141,-1.44921292318542,0.006,0.377,1.5377786070235672e-136,0,Clec4a3
3.1097714628069074e-140,-1.2575735916348743,0.506,0.757,9.726121227074884e-136,0,Prdx1
7.956478507003408e-138,0.600716624303276,0.921,0.747,2.488468217850386e-133,0,S100a11
2.421554747657076e-137,-1.1779518135868188,0.017,0.386,7.573654628772271e-133,0,Alox5ap
3.398141801681028e-137,-1.1319298618528835,0.053,0.431,1.0628028298937583e-132,0,Rac2
1.1551364557013573e-136,-1.082531947243955,0.042,0.416,3.612804778851565e-132,0,Hck
4.17620745294567e-136,-0.7283315991585422,0.707,0.871,1.3061506429832878e-131,0,Gapdh
4.47041729793041e-135,-1.2057676736066774,0.51,0.696,1.398167714100715e-130,0,Tyrobp
