p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.4014600323847395e-21,1.9619846076045873,0.968,0.695,7.510806397286512e-17,0,Mmrn1
4.3508781445724785e-21,2.83767868284427,0.921,0.159,1.3607806484964884e-16,0,Ccl21a
3.3206573970166424e-19,2.0543912719330755,0.778,0.061,1.038568807490925e-14,0,Cd36
8.743038019337451e-19,1.4416841582359212,0.921,0.244,2.7344725709279814e-14,0,Klhl4
1.9912125978850943e-18,1.022988315232845,1,0.915,6.22771652114542e-14,0,Aplp2
7.57561080379124e-18,1.9533081694868468,0.81,0.159,2.369348034993748e-13,0,Gdf10
7.92488189729801e-18,0.9315287861619146,0.984,0.805,2.478586062198926e-13,0,H3f3a
2.7735404575287106e-17,1.428287881374109,0.921,0.415,8.674525134966796e-13,0,Ltbp4
1.9927165231541005e-16,1.2671730616521844,0.937,0.39,6.2324201978167645e-12,0,Fxyd6
5.006297759671521e-16,-1.2228140918345058,0.698,0.951,1.565769687314865e-11,0,Tapbp
5.278058001185835e-16,1.1802453814253275,0.81,0.171,1.650765420450882e-11,0,Dtx1
9.864849191443073e-16,-2.130103206421959,0.254,0.805,3.085330233115735e-11,0,Gbp4
2.4504921357385976e-15,-1.1682273137681478,0.905,0.988,7.664159203736038e-11,0,Bst2
5.244922813291302e-15,-1.2997345685376593,0.333,0.841,1.6404020590849877e-10,0,Irf7
6.329734907662594e-15,1.324112408278824,0.952,0.585,1.979687889720553e-10,0,Prox1
6.512426428359219e-15,1.53796878809769,0.667,0.073,2.0368264897336293e-10,0,Scn3a
1.1412023023105923e-14,1.3626368863717178,0.968,0.817,3.569224320706608e-10,0,Nfat5
1.4076481909683857e-14,1.324763482698936,0.968,0.805,4.402560482072723e-10,0,Nudt4
4.225027244426108e-14,1.3630583127692477,0.825,0.341,1.3214195209667095e-9,0,Nfatc1
5.1239555896926086e-14,1.0461445309117259,0.952,0.598,1.6025683502322602e-9,0,Elk3
5.4479729453662386e-14,-1.2366181100126914,0.079,0.707,1.7039080183927449e-9,0,Gbp5
5.764940876814263e-14,1.18720542062219,0.952,0.634,1.803042908632429e-9,0,Sgk1
8.983365104901356e-14,-0.9547080342064183,0.952,0.988,2.809637270208948e-9,0,Ifitm3
1.0388914465593792e-13,-1.8123058852930831,0.127,0.72,3.2492368882591143e-9,0,Cd274
2.0272072783161067e-13,1.2327605004189193,0.524,0,6.340293483661455e-9,0,Klrb1f
2.6341497865841546e-13,1.0337205704669064,0.984,0.646,8.238566872520601e-9,0,Apold1
4.038558903262861e-13,1.0512051157989968,0.937,0.561,1.2630996825844924e-8,0,Sema3d
6.222987629199917e-13,-1.0912761113309646,0.778,0.963,1.9463016109085663e-8,0,Clic4
6.860689783264329e-13,1.114908722938156,0.825,0.317,2.1457493366137515e-8,0,Pard6g
7.189097979663331e-13,0.805930797530301,1,0.854,2.2484622841195035e-8,0,Cldn5
7.295648994682792e-13,-0.6725169715549288,0.968,1,2.2817871795769903e-8,0,H2-K1
8.165286433809162e-13,1.1135542318511713,0.714,0.171,2.5537749850381533e-8,0,Tc2n
1.040907327301787e-12,-1.004263426194975,0.698,0.902,3.2555417568690694e-8,0,Psme1
1.0511885743444326e-12,-2.098214162634248,0.54,0.829,3.287697385119647e-8,0,Gbp2
1.1755055234699519e-12,-1.1902185218217205,0.571,0.902,3.6765110752046217e-8,0,Tspo
1.4440069512286525e-12,0.9976144750811056,0.937,0.39,4.516276140662734e-8,0,Prss23
1.7512238157352016e-12,-2.200687873203312,0.095,0.646,5.4771276060934164e-8,0,AA467197
1.9241827252424842e-12,-2.3452782347509538,0.19,0.732,6.018073891468394e-8,0,Clu
1.9843981283035433e-12,-0.9540713596086043,0.651,0.927,6.206403586082162e-8,0,Psmb8
2.3675066319161374e-12,1.0037797896384828,0.905,0.598,7.404613741980911e-8,0,Clca3a1
2.432925070898976e-12,-1.7523239656825438,0.429,0.841,7.609216451743638e-8,0,Procr
2.639244899523723e-12,0.823437639700625,0.937,0.646,8.254502347750395e-8,0,Lrrc58
2.9243544767699855e-12,0.9233663261224985,0.762,0.22,9.146211061545806e-8,0,Ctnnal1
2.987139700790236e-12,-0.8845393204624159,0.968,1,9.342578128191543e-8,0,Rpsa
3.3069148515973444e-12,0.793560148097411,0.508,0.012,1.0342706889855854e-7,0,Tril
5.377526266202656e-12,-1.0570150100933735,0.587,0.902,1.6818751150175426e-7,0,Rnf19b
5.482507197554899e-12,-1.0574751074241193,0.698,0.915,1.7147089511072704e-7,0,Eif5a
6.6809480233202266e-12,0.9701864408908724,0.587,0.073,2.089533303773634e-7,0,Pcsk6
8.603601184808949e-12,1.0486844330165621,0.873,0.5,2.690862306560847e-7,0,Tgfbr2
8.68608301104049e-12,-0.6261282639652452,0.984,1,2.7166593225330235e-7,0,B2m
8.82067068173397e-12,1.0438829092787503,0.921,0.537,2.7587529624191165e-7,0,Cavin2
9.720544442848008e-12,-2.1731779742835338,0.143,0.683,3.040197479945143e-7,0,Ly6a
1.0197073291661627e-11,-1.0459897157623939,0.587,0.866,3.18923664270009e-7,0,Pkm
1.5276974967989002e-11,0.7504993267546906,0.841,0.305,4.77802669098824e-7,0,Jup
1.537466226876975e-11,-1.1180948036124898,0.238,0.72,4.808579371180427e-7,0,Serpina3f
1.587476414941815e-11,0.8774735771608372,0.667,0.171,4.964991235372021e-7,0,Foxp2
1.7620018852326092e-11,0.8009544228786276,0.984,0.878,5.510837096253509e-7,0,Xist
2.03024475900588e-11,1.01186261063799,0.905,0.61,6.34979350826679e-7,0,Zbtb20
2.2145252875986755e-11,0.6836407851982975,1,0.988,6.926149289493617e-7,0,mt-Cytb
2.322742899802028e-11,0.941556516338396,0.698,0.195,7.264610693420823e-7,0,Lbp
2.4495590139940422e-11,1.4661973962705674,0.746,0.232,7.661240772167766e-7,0,Fgl2
2.9621921190241564e-11,-1.1004080678266739,0.111,0.646,9.264552071459951e-7,0,Ifi204
3.1506351680265765e-11,-1.4694360615045763,0.016,0.537,9.85392655151992e-7,0,Itga2b
3.6578994898513126e-11,1.0547210256690007,0.587,0.073,1.1440446444458965e-6,0,Reln
4.02313473273712e-11,-3.168068446462936,0.19,0.683,1.2582756190108616e-6,0,Cxcl9
4.1112379459711975e-11,-1.5997673667570336,0.19,0.732,1.2858307799819517e-6,0,Cd74
4.172415396767965e-11,-0.888061940228258,0.238,0.756,1.3049646394931487e-6,0,Ube2l6
5.5202037591596175e-11,-1.0780314205552002,0.27,0.744,1.726498927714762e-6,0,Gbp3
7.315912527980972e-11,0.9057560027317106,0.635,0.134,2.288124802251329e-6,0,Tmod2
7.537950761464229e-11,0.6928715218479244,0.968,0.768,2.357569480155552e-6,0,Qk
9.127310437831282e-11,0.7541572711320282,0.73,0.195,2.8546576125361116e-06,0,Fry
9.560999462648547e-11,-1.1384576425984543,0.651,0.915,2.9902981919379593e-6,0,Ccnd1
1.2069534935990042e-10,-1.1799447362841637,0.683,0.927,3.7748677465802457e-6,0,Npc2
1.24666886951855e-10,-2.360029510976455,0.286,0.744,3.899081556306217e-6,0,Cxcl10
1.2546696751007482e-10,0.6889042687848397,0.571,0.11,3.9241048758451e-6,0,Tek
