p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.5094900827949454e-24,0.4003156320151813,0.551,0.247,4.721081182949471e-20,1,Lbp
4.9278042267490586e-23,0.40938600444612927,0.603,0.298,1.5412200499580355e-18,1,Cd36
4.2798005262999985e-20,0.3845534055229042,0.416,0.175,1.3385504126055876e-15,1,Parm1
8.409633655637739e-17,0.3846480184831318,0.618,0.365,2.6301970221372593e-12,1,Fgl2
9.378060290447928e-17,0.37864198360523504,0.591,0.34,2.9330821364404938e-12,1,Ifi44
2.0474813688129458e-16,0.32697180300156914,0.643,0.387,6.403702729099369e-12,1,Slfn5
5.187849471143074e-16,0.34806448210500585,0.783,0.52,1.622551800594708e-11,1,Fstl1
2.0353763159354193e-15,0.2957113765617696,0.892,0.706,6.365842965719617e-11,1,Sgk1
2.2973118679675337e-15,0.40901262948838185,0.175,0.05,7.185072598255258e-11,1,Ifit1
6.3597662393327194e-15,0.30103513607485816,0.249,0.092,1.9890804890137013e-10,1,Tek
7.327824933015818e-15,0.34168263273801625,0.373,0.181,2.2918505260500272e-10,1,Rcan1
1.5622772257993132e-14,0.3109813357923432,0.618,0.359,4.886178251409932e-10,1,Cd24a
1.9294077381885873e-14,0.3256094936343471,0.371,0.174,6.034415641958625e-10,1,AW551984
2.450905830981256e-14,0.3078000192451459,0.297,0.127,7.665453076976976e-10,1,Serpine2
7.770616590946993e-14,0.2796881031976186,0.274,0.111,2.4303380449845817e-9,1,Stox2
7.915427518770003e-14,0.28167545482840484,0.424,0.216,2.475629110770506e-9,1,Atp6v1h
1.637563702126632e-13,0.31659580892226996,0.255,0.104,5.1216442347712544e-9,1,Rtp4
8.55785436469937e-13,0.2760452961620965,0.498,0.277,2.676554531103375e-8,1,Foxp2
9.436250455367855e-13,0.26894197428233546,0.34,0.162,2.9512816924208503e-8,1,Slc9a3r2
9.846836725765025e-13,0.4245830910295415,0.232,0.094,3.079696654350269e-8,1,Gdf15
1.3851266272851541e-12,0.2821230855656003,0.846,0.665,4.332122039497048e-8,1,Ccl21a
2.5578567849514003e-12,0.27180716013201944,0.31,0.145,7.999952880613999e-8,1,Slfn2
3.5847985318226545e-12,0.28466065122037876,0.35,0.174,1.1211815888128535e-7,1,Ackr3
4.537697375158115e-12,0.2902222660582461,0.603,0.375,1.4192102310544522e-7,1,Ednrb
5.153520791921633e-12,0.27547781688355344,0.667,0.427,1.6118151628814098e-7,1,Iigp1
7.078409763659915e-12,0.280242530452567,0.435,0.241,2.2138434376822748e-7,1,Wls
2.055616751743182e-11,0.3115579890051804,0.373,0.196,6.429146952751976e-7,1,Samd9l
4.296803951638646e-11,0.2578875789142214,0.228,0.097,1.343868403914503e-6,1,Tub
3.037057902234882e-10,0.30335767506097056,0.141,0.048,9.498702295029817e-6,1,Cmpk2
7.428141464745898e-10,0.2682576153857583,0.386,0.218,2.3232255245139268e-5,1,Slc5a3
7.646811533040454e-29,-0.638266419954284,0.366,0.746,2.3916167750737324e-24,2,S100a6
1.104665578397164e-26,-0.5408693149425123,0.184,0.542,3.45495206299497e-22,2,Emp1
1.1293409123997534e-25,-0.44938334790567014,0.577,0.897,3.532126637621469e-21,2,Vim
3.955747773971035e-23,0.7068164850112479,0.835,0.813,1.237199673787181e-18,2,Selenop
3.64617748088879e-17,-0.3950454366859517,0.404,0.733,1.140378468922778e-12,2,Apold1
3.754557514188419e-17,-0.5742703058194141,0.496,0.769,1.17427540813757e-12,2,Nts
2.187451011608373e-16,-0.3845659957295079,0.175,0.451,6.841471783906347e-12,2,Aldoa
3.3119512129468895e-16,-0.39797517924626313,0.343,0.647,1.0358458613612692e-11,2,Scn3a
2.498230972260018e-15,-0.3143868518169648,0.357,0.683,7.813467188840433e-11,2,Cav1
1.0246639854934332e-14,-0.30229167557507264,0.565,0.838,3.2047390810292617e-10,2,S100a10
1.8490137128654873e-14,-0.25422365171149264,0.255,0.568,5.782975288358098e-10,2,Myadm
