p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.9002908102616012e-53,0.9507788034272191,0.928,0.563,5.943349538174184e-49,0,Anxa3
5.8289853852608935e-49,1.4072509145303034,0.729,0.256,1.823073469094197e-44,0,Pi16
2.0027965284577555e-44,0.8227149327767984,0.986,0.702,6.263946422404476e-40,0,Sema3c
4.61200022220932e-44,1.5095454831784703,0.86,0.518,1.442449189498187e-39,0,Igfbp5
5.3501608473332287e-42,0.569755951639416,0.995,0.972,1.6733163066119405e-37,0,Marcks
2.7168350672597554e-41,0.5806286061834474,0.995,0.929,8.497173356361612e-37,0,Nid1
1.4200811412923824e-39,0.8447473683196229,0.878,0.531,4.4414457775060553e-35,0,Efemp1
1.6694425730744608e-39,0.9615809200591154,0.575,0.166,5.221348591547684e-35,0,Pcsk6
3.9123936608521713e-38,-0.7766761740811559,0.846,0.963,1.223640241368125e-33,0,Bgn
1.006868909273373e-36,-1.274157466026725,0.244,0.692,3.149083200643401e-32,0,Des
2.4964525477079018e-36,0.795099381961597,0.964,0.726,7.807904988211233e-32,0,Plpp3
3.2813880664071336e-36,-0.9040417929161533,0.697,0.929,1.026286931649495e-31,0,Igfbp7
3.423817478516676e-36,0.7243105385898301,0.941,0.656,1.0708331545808755e-31,0,Mmp2
3.2816069966605184e-35,0.7420335111545815,0.937,0.654,1.0263554042755438e-30,0,Creb5
7.524392007615904e-35,0.8714253534821688,0.597,0.206,2.3533288443019502e-30,0,Dpp4
1.1336484654463632e-34,0.7448819153255948,0.864,0.569,3.545598940530045e-30,0,Tnxb
1.0695798875306073e-33,0.7832097755459271,0.814,0.437,3.345218056240727e-29,0,Pla1a
1.2520483704250097e-33,0.6388867975495798,0.968,0.767,3.9159064833412604e-29,0,Tgfbr2
1.7059251142856123e-33,0.7331434526055682,0.919,0.58,5.335451387439681e-29,0,Clec3b
1.0688642632060686e-32,0.7588950022720207,0.887,0.568,3.3429798696033e-28,0,Fndc1
1.6570345189572974e-32,0.6921806228796381,0.968,0.81,5.182541161490843e-28,0,Cd55
4.037881594307595e-31,0.8560359090816525,0.67,0.278,1.2628878474356434e-26,0,Ogn
5.475611473443266e-30,0.5995654352509043,0.991,0.82,1.712552244434116e-25,0,Prss23
1.295040699027931e-29,0.7240171287702837,0.457,0.127,4.0503692902797573e-25,0,Adamtsl4
7.280904903871416e-29,0.8101239562761082,0.869,0.6,2.277175817734824e-24,0,Igfbp6
2.3356722547140614e-28,0.6698114801241353,0.964,0.708,7.305048543843698e-24,0,Timp3
9.756406766219206e-28,0.7281584928613829,0.769,0.469,3.051413780202719e-23,0,Islr
5.5204441568738055e-27,0.7006538465813279,0.466,0.144,1.7265741145038515e-22,0,Aldh1a3
2.599404801769137e-26,0.7890797836997037,0.543,0.204,8.129898458013154e-22,0,Dact1
4.798053304790203e-25,0.6626871877877991,0.71,0.381,1.500639151606184e-20,0,Efhd1
5.2027854292270635e-25,0.6285955840880466,0.941,0.731,1.6272231708450563e-20,0,Adamts5
1.2565952697515332e-24,0.3874274774551365,1,0.961,3.930127365674895e-20,0,Fbn1
1.2714667826825488e-24,0.8080361507775753,0.643,0.325,3.9766395095179395e-20,0,Sbsn
1.8402712082813824e-24,0.5649892381899999,0.281,0.05,5.755632231020852e-20,0,Car8
2.2338370634881287e-24,0.5604046882283442,0.986,0.843,6.986548799765471e-20,0,Dpt
4.0906907623464524e-24,0.655197319544482,0.869,0.587,1.2794044428314764e-19,0,Ackr3
1.7568046305863227e-23,-0.4843279481762268,0.941,0.977,5.494582162621782e-19,0,Ptma
3.459416396228885e-22,0.3207691633611689,1,0.978,1.0819670720845462e-17,0,Fstl1
8.784621144961665e-22,-1.073386465843192,0.045,0.381,2.7474781092982104e-17,0,Aqp1
2.5247683250536653e-21,-0.8329492162727686,0.072,0.423,7.896465413437843e-17,0,Tmem176a
6.838869582123055e-21,0.7729196068490816,0.579,0.262,2.1389248505048067e-16,0,Ptx3
1.5425964871706268e-20,0.5653101921835479,0.923,0.689,4.824624773274853e-16,0,Meg3
2.0283483908556265e-20,0.5929052598917035,0.633,0.321,6.343862427240058e-16,0,Cmah
2.3977675686882786e-20,-0.8530398729738105,0.199,0.527,7.49925784782946e-16,0,Tmem176b
1.0826225312382181e-19,0.4330690054552875,0.959,0.834,3.386010228700651e-15,0,Cd248
1.8533770958033863e-19,-1.008400689073401,0.199,0.513,5.796622204834671e-15,0,Rbp1
6.757213448049097e-19,0.47379644486026873,0.76,0.448,2.1133860780118354e-14,0,Rras2
1.6918494938619983e-18,0.609620437664738,0.511,0.241,5.291428477002786e-14,0,Ntn4
4.699114819383342e-18,0.5416660994406866,0.416,0.158,1.469695150910334e-13,0,Qpct
5.0756111164890386e-18,0.4245299000295719,1,0.922,1.5874481327931116e-13,0,Timp2
1.3328279031420277e-17,-0.6472928197932478,0.271,0.566,4.1685525498670057e-13,0,Actn1
1.9841483320422836e-17,0.654181332968095,0.765,0.524,6.205622323295446e-13,0,Col5a3
7.150463888613732e-17,-0.553293883912122,0.715,0.843,2.2363790858028307e-12,0,Sh3bgrl3
1.922440129742214e-16,0.38946743935610595,0.955,0.809,6.012623749781748e-12,0,Loxl1
2.310307070254453e-16,0.948408106687421,0.312,0.102,7.225716392927827e-12,0,Dmkn
3.1530238246805807e-16,0.49809546010973005,0.52,0.257,9.861397314070984e-12,0,Gnpnat1
3.883553521354509e-16,0.349039438485204,0.995,0.978,1.2146201993388363e-11,0,Col3a1
5.1421183642772e-16,0.544713839207158,0.828,0.639,1.608248939611337e-11,0,Thy1
2.98954092087712e-15,0.4642161082165073,0.498,0.236,9.350088184135281e-11,0,Aif1l
5.528849923838121e-15,-0.6123255557109596,0.244,0.531,1.7292031021796105e-10,0,Cdh11
5.661146499727503e-15,0.5358500086769569,0.24,0.064,1.7705801792547737e-10,0,Krtdap
7.558045627607535e-15,0.43438484437140845,0.294,0.093,2.3638543504905324e-10,0,Opcml
7.829192839391605e-15,0.5338037228729706,0.593,0.332,2.4486583524481187e-10,0,Ebf2
8.172774632310353e-15,-0.5466248356255783,0.679,0.829,2.556116994001386e-10,0,Cd9
1.3864422027608566e-14,0.5438319556186624,0.357,0.141,4.3362366333548553e-10,0,Ace
2.0682295800202412e-14,0.49047738390264894,0.511,0.257,6.468594834471307e-10,0,Vgll3
3.230360596852695e-14,0.3227984978114886,0.991,0.926,1.0103275802716487e-9,0,Mfap5
8.518140435153507e-14,0.4900673099307875,0.629,0.391,2.664133602498611e-9,0,Plat
9.438577916860003e-14,0.3911416604029503,0.959,0.81,2.9520096292771345e-9,0,Ugdh
9.641054852497953e-14,0.5606661356050646,0.362,0.146,3.0153363156672596e-9,0,Gap43
1.2564788036374427e-13,0.3831129078223622,0.19,0.043,3.929763106256466e-9,0,D630033O11Rik
1.5120553579988605e-13,0.3670800350953517,0.14,0.022,4.729104337677236e-9,0,Akr1c18
1.776766644792113e-13,0.4479529297351277,0.801,0.611,5.557015358251812e-9,0,Emilin2
5.088542289240086e-13,0.5384835150826219,0.647,0.381,1.5914924863827294e-8,0,Sfrp2
5.837167766880872e-13,0.3983759541995795,0.796,0.567,1.8256325907696616e-8,0,Pcolce2
6.058457472632627e-13,0.5097277368930948,0.326,0.13,1.8948431591405806e-8,0,Gpc3
7.1994908142259575e-13,0.4238378807094856,0.412,0.186,2.2517127470573104e-8,0,Zfp385a
9.494251659106357e-13,0.41569400600888784,0.833,0.624,2.969422148902104e-8,0,Errfi1
1.1852199462740294e-12,0.42572160158548367,0.724,0.524,3.706893903966654e-8,0,Prdx5
1.3827128202317532e-12,-0.4850880323698814,0.76,0.87,4.3245726165568314e-8,0,Gpx1
1.797362193248232e-12,0.3821747959031624,0.176,0.039,5.6214299956031704e-8,0,Lgi2
2.041419212419223e-12,0.39895446379154315,0.217,0.064,6.384742728762362e-8,0,Lurap1l
2.0973512107742194e-12,0.3658797862543517,0.756,0.493,6.559675646817449e-8,0,Ltbp1
3.788183205000308e-12,-0.7910234219137715,0.032,0.236,1.1847921791958964e-7,0,Ltbp2
4.314177411486531e-12,-0.7011654547892008,0.054,0.273,1.3493021272165273e-7,0,Col15a1
4.6008415655672605e-12,0.37465670883722285,0.176,0.042,1.4389592080468165e-7,0,Limch1
5.927287246401293e-12,-0.4562067303265633,0.045,0.261,1.8538183591844685e-7,0,Csrp1
1.4705183021364607e-11,0.46089258944724176,0.633,0.436,4.5991930417619944e-7,0,Lpar1
