p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.0356581326120784,0.954,0.148,0,0,Mmrn1
0,1.8940043856444744,0.711,0.111,0,0,Nts
0,1.697860678350299,0.889,0.418,0,0,Nfat5
0,1.6688036522151257,0.582,0.065,0,0,Scn3a
0,1.6272708962663123,0.81,0.262,0,0,Nudt4
0,1.6233909940909657,0.856,0.149,0,0,Cldn5
0,1.582360249538512,0.719,0.149,0,0,Ccl21a
0,1.5773583256186279,0.775,0.288,0,0,Sgk1
0,1.564106310735647,0.838,0.157,0,0,Prox1
0,1.5030184636886257,0.633,0.099,0,0,Tgfa
0,1.494896829347092,0.782,0.149,0,0,Cavin2
0,1.4860014156575525,0.68,0.097,0,0,Fxyd6
0,1.4537306865448596,0.805,0.171,0,0,Egfl7
0,1.4352714508516664,0.617,0.082,0,0,Klhl4
0,1.4206669883997771,0.782,0.179,0,0,Prss23
0,1.4062644376376683,0.636,0.118,0,0,Apold1
0,1.4038434134490951,0.706,0.149,0,0,Tnc
0,1.4004849663104633,0.451,0.051,0,0,Gdf10
0,1.3764187249481241,0.722,0.141,0,0,Stab1
0,1.375618788046808,0.687,0.139,0,0,Sema3d
0,1.3754109323849253,0.945,0.472,0,0,Aplp2
0,1.3753781359648491,0.642,0.101,0,0,Clca3a1
0,1.367735981793519,0.678,0.158,0,0,Crim1
0,1.2464517571159623,0.605,0.185,0,0,Arl4a
0,1.234224929712194,0.608,0.111,0,0,Myct1
0,1.2223090153634262,0.808,0.351,0,0,Selenop
0,1.2172426129562233,0.573,0.136,0,0,Dab2
0,1.1796859643071256,0.49,0.07,0,0,Tc2n
0,1.1774709781184476,0.563,0.101,0,0,Adgrf5
0,1.1768943556392786,0.687,0.189,0,0,Ltbp4
0,1.1596602599451664,0.715,0.269,0,0,Elk3
0,1.1364574741164728,0.567,0.14,0,0,Wwtr1
0,1.1121860321606583,0.502,0.082,0,0,Ptprb
0,1.1119308461265625,0.386,0.046,0,0,Podxl
0,1.104469851474329,0.75,0.18,0,0,Cdh5
0,1.1009292538223208,0.723,0.221,0,0,Gng11
0,1.0935221604707912,0.588,0.135,0,0,Dock9
0,1.0919264943408138,0.372,0.052,0,0,Lbp
0,1.0868543051726487,0.523,0.095,0,0,Flt4
0,1.0801656050484691,0.397,0.049,0,0,Gpm6a
0,1.0724691874545416,0.452,0.081,0,0,Pard6g
0,1.0664113790431817,0.363,0.039,0,0,Foxp2
0,1.0580513416672932,0.42,0.066,0,0,Rgs16
0,1.0356070412692204,0.842,0.329,0,0,Nfib
0,1.0329766577619064,0.6,0.157,0,0,Cav1
0,1.0275555610138318,0.651,0.184,0,0,Ramp2
0,1.020274028372504,0.886,0.461,0,0,Tcf4
0,1.0186400559496953,0.692,0.181,0,0,S1pr1
0,0.9772069573621118,0.827,0.286,0,0,Col4a1
0,0.9661570228424884,0.35,0.035,0,0,Ctnnal1
0,0.6612488623461861,0.901,0.313,0,0,Fn1
1.7159001416747213e-307,0.9092809968704139,0.363,0.051,5.3666492831018586e-303,0,Fzd6
